actor_id,movie_id,role,id
242342,240922,"Jimmy, kid with pigeons",2731
242405,64833,Boxer,2732
242717,289109,"German #2",2733
242760,267038,"Winston 'The Wolf' Wolfe",2734
242760,276217,"Mr. White/Larry Dimmick",2735
242760,326155,"'Sport' Matthew",2736
242809,129439,B-Boy,2737
242821,256632,Butler,2738
242845,109093,"Reilly Diefenbach",2739
242903,54726,"DA #1",2740
242942,129185,Scribe,2741
242968,30959,"Narrows Rioter",2742
243039,117874,"Hippie at Commune",2743
243380,302696,"Don Lockwood",2744
243383,117874,Barber,2745
243418,969,Guard,2746
243428,224842,"Young Jimmy",2747
243473,182955,Detective,2748
243553,46169,Farmer,2749
243618,235676,Waiter,2750
243636,131240,"Boy in band",2751
243656,97342,"Customer (Joe)",2752
243807,117874,"Club Patron",2753
243870,235062,"Man leaving office building",2754
243884,198435,"Pickpocket with six watches",2755
243897,224842,"CSS tech",2756
244025,1711,"BBC-12 announcer",2757
244187,186439,"Jackson Bentley",2758
244246,70404,Dragline,2759
244272,308396,"Tim Avery",2760
244292,117874,Himself,2761
244351,182955,"Bud's Rejected Partner",2762
244363,232829,Tim,2763
244402,117874,"Himself (after 1968 Californi",2764
244432,307913,Bouncer,2765
244538,169942,"Courtroom extra",2766
244538,366987,Juror,2767
244555,241347,"Beans Garfield",2768
244610,163485,"",2769
244787,46169,"Drinker #2",2770
244814,198435,"",2771
244852,12937,"Archbishop Colloredo",2772
244892,230151,"Merrill Grant",2773
245028,290070,"Depot master",2774
245158,221130,Reporter,2775
245158,235676,Reporter,2776
245218,97342,Kirby,2777
245268,131240,"Johnny Gallagher",2778
245471,13978,"Young Danny Vinyard",2779
245502,276085,"Party Animal",2780
245591,127627,"High School Kid #6",2781
246041,18498,"Assassin/Rotting Corpse",2782
246614,131665,"",2783
246616,56304,"Jeweler Fences",2784
246749,221130,"Gov. Hubert 'Happy' Hopper",2785
246753,64729,"Reporter at Wedding",2786
246753,163288,Drunk,2787
246753,163485,"Building & Loan director",2788
246753,221130,"Senate reporter",2789
246914,97765,Eegah,2790
246989,56304,"Contol Board Member",2791
247033,18960,"Major from New Jersey",2792
247195,26352,"Goon #5",2793
247347,266574,"Bob Summerfield",2794
247370,141544,"Chris Shiherlis",2795
247608,112290,"Raymond K. Hessel",2796
247780,239851,"",2797
247882,216964,Governor,2798
247938,13789,"Firing Range Attendant",2799
247979,230151,"Associate Producer",2800
248007,156234,Intern,2801
248021,271915,"",2802
248195,56304,"Andy Stone",2803
248433,221130,"Summers (newsman; 'He's just ",2804
248743,165961,"Ben Gardner",2805
248756,123572,"Mohandas K. Gandhi",2806
248756,290070,"Itzhak Stern",2807
248868,287782,Steven,2808
248968,56044,Sascha,2809
249105,313059,"Mr. Quidacioluo",2810
249125,187908,Duchamp,2811
249137,310141,Sid,2812
249181,131240,"Yankee soldier in Shantytown",2813
249291,371844,"Seibei Follower",2814
249300,200521,"Dr. Lee",2815
249467,342384,"Policeman #1",2816
249624,131780,"Beach Club Waiter",2817
249940,176711,"Crazy 88 #2",2818
250392,290070,Lisiek,2819
250481,256632,Marty,2820
250725,212097,"C.A. Rotwang, der Erfinder",2821
250853,169942,"Emil Hahn (defendant judge)",2822
251115,280803,Himself,2823
251166,310141,Mohawk,2824
251359,969,"Juror #5",2825
251485,40199,Bartender,2826
251485,62076,Morty,2827
251777,182955,"Detective at Detective Bureau",2828
251874,266574,"Cell Guard",2829
251960,190166,Passer-by,2830
251960,218599,"Camp' Guard/One of Robins Min",2831
252459,156234,"Kiichi Watanabe, Kanji's Brot",2832
252728,290070,Doorman,2833
252744,271915,"Samon Shirane",2834
252984,371844,"Ushitora Follower",2835
253040,309597,"Sgt. Haggerty",2836
253527,11440,Leer,2837
253597,291698,"Forensic Man",2838
253675,56304,Detective,2839
253779,290070,"Plaszow Depot SS guard",2840
254093,54726,"Construction Worker",2841
254167,290070,"Garage mechanic",2842
254198,290070,Engineer,2843
254375,346949,Crocker,2844
254433,346949,"German Joe Schultz",2845
254447,121538,Stork,2846
254633,342384,Thug,2847
254763,131665,Jerve,2848
255441,26352,"Male Nurse",2849
255450,26352,Technician,2850
255484,312963,"",2851
255743,10830,Parker,2852
255881,328277,"SWAT team leader",2853
256240,112290,"Waiter at Clifton's",2854
256489,290070,Investor,2855
256491,290070,"SS guard, Zablocie",2856
256498,131665,"Carmine Friend #1",2857
256501,290070,"Scherer's secretary",2858
256643,56304,Jonathan,2859
256645,97342,Shortstop,2860
256772,250612,K.P.,2861
256833,290070,"Plaszow SS guard",2862
256839,165961,"Deputy Leonard 'Lenny' Hendri",2863
256905,221130,"Sen. Carlton",2864
256962,26844,"Bystander #2",2865
256972,30959,"",2866
256973,90772,Passenger,2867
257110,12937,Basilio,2868
257329,290070,"Little Jewish boy",2869
257369,2136,"Softball Attendant",2870
257405,198435,"",2871
257418,271095,"Young Soldier",2872
257605,319516,Roscoe,2873
257612,12937,Antonio,2874
257813,151052,"V.I.P. Zombie",2875
257870,58542,Newscaster,2876
258362,12937,"Czechoslovakian actor",2877
258486,144861,"Judge Percy Mettrick",2878
258565,235676,"Emil Hupka",2879
258737,12937,"Czechoslovakian actor",2880
258771,290070,"Black marketeer",2881
258862,30431,"Capt. Potzdorf (nephew of Pru",2882
259066,121538,Murphy,2883
259111,12937,"Czechoslovakian actor",2884
259217,33923,Soldier,2885
259219,212097,"Working man",2886
259379,131240,"Beau Wilkes",2887
259631,375706,Teenager,2888
259791,123572,"Hindu Youth in Calcutta Stree",2889
260069,176711,"Boss Tanaka",2890
260208,15936,"Distinguished gentleman",2891
260427,176711,"Crazy 88 Fighter",2892
260619,371844,"Seibei Follower",2893
260621,371844,"Ushitora Follower",2894
260737,176711,"Boss Matsumoto (anime sequenc",2895
260914,12937,"Czechoslovakian actor",2896
261066,200521,"Brad the Bartender",2897
261146,290070,"Mietek Pemper",2898
261960,56304,Signaller,2899
262168,56044,"Officer Tonnelli",2900
262505,186431,Shawn,2901
262611,117874,"Lt. Venetti",2902
262611,342384,"WWI Sergeant",2903
262636,159172,"Heinrich Himmler",2904
262636,271095,"Major Toht",2905
262719,32178,"Additional Voices",2906
262723,86282,"Butcher Wurst",2907
262753,56304,"Detective Bob Johnson",2908
262871,256632,"Nipperkin: Barbossa's Crew",2909
262881,64729,"Reporter smoking pipe at end",2910
263045,30431,"",2911
263349,123572,"Professor Gokhale",2912
263493,313479,"GONK droid",2913
263765,328277,Mossberg,2914
263859,218415,"Additional Voice",2915
263927,182955,"Intoxicated Officer at Hollyw",2916
263943,163485,"",2917
263943,302696,"Man in audience of 'Dancing C",2918
263943,316323,"Detective at carnival",2919
264162,163625,"Stage Manager",2920
264162,267038,Marvin,2921
264354,241347,Harbormaster,2922
264373,129439,"Billie's Band Member",2923
264387,182955,"Roland Navarette",2924
264558,121538,Marine,2925
264583,33923,Marius,2926
264672,280803,Himself,2927
264801,169942,"Dr. Ernst Janning (defendant ",2928
264854,232275,Priest,2929
264946,86274,"John McClane, Jr.",2930
264995,235062,Leonard,2931
265057,17760,"Lacey Party Guest",2932
265062,273543,"Man with Miss Lonelyheart",2933
265070,86274,"Capt. Mitchell",2934
265128,121538,Marine,2935
265195,163485,"Marty Hatch",2936
265231,17676,"Mr. Dominguez",2937
265279,117874,"Red Headed Teen",2938
265287,31274,Sammy,2939
265340,64833,"Extra in boxing scene",2940
265347,319181,"Camera operator",2941
265359,163485,"Rent collector (in Potter's o",2942
265359,221130,"Nosey newsman",2943
265454,256632,"Monk: Barbossa's Crew",2944
265610,33923,Hortator,2945
265670,33923,"Blind Man",2946
265926,190166,"Alfonso/Giggling Guard",2947
266368,112290,"Man in Suit",2948
267040,130358,"Dickie Diamond",2949
267058,337307,"Lead Singer",2950
267668,230151,"Audio Man",2951
267682,97342,Himself,2952
267726,337166,"Additional Voices",2953
267734,70391,"Roscoe McCallister",2954
267734,241347,"Charlie Cheswick",2955
267964,270971,"Referee (Cerdan fight)",2956
268236,131780,"Henry Greeter #3",2957
268316,366987,"Sir Wilfrid Robarts",2958
268356,316323,"Police desk sergeant",2959
269068,310141,"Elijah Kalgan",2960
269196,46169,"Malcolm Wallace",2961
269207,17760,"Mr. Singer",2962
269261,151052,G,2963
269342,312934,"Bagradian (cohort of Dunbar)",2964
269396,328277,"Burly attendant",2965
269469,216312,"Bel Air patrolman",2966
269536,313478,"Wedge Antilles (Rogue Three)",2967
269536,313479,"Wedge Antilles",2968
269615,131665,"M.I.T. Professor",2969
269989,56304,"Valet Parker",2970
270244,13978,McMahon,2971
270253,33923,Doctor,2972
270383,15936,"Court Clerk",2973
270527,46169,"Governor of York",2974
270556,18960,Machine-gunner,2975
270620,186439,"Motorcyclist by Suez Canal",2976
270686,144861,Lewis,2977
270724,26352,Basil,2978
270724,90772,David,2979
270728,193253,Paul,2980
270734,56304,Counter,2981
270841,270971,"Ring announcer",2982
270889,97342,"Jack 'Deuce' Cooper",2983
270935,123572,"Police Officer",2984
271237,235676,Knerr,2985
271245,290070,"Waffen SS officer",2986
271410,273543,Landlord,2987
272299,239851,"",2988
272347,313479,Hoover,2989
272479,123572,Brigadier,2990
272500,312934,"Barracks #1 POW getting disti",2991
272501,281937,"Dr. Shand",2992
272557,10920,"Power Loader Operator",2993
272569,198435,"",2994
272581,121538,Marine,2995
272853,30959,"",2996
272853,306032,John,2997
272895,26352,Basil,2998
272897,26352,Basil,2999
272987,31274,"Heavy Set Guard",3000
273027,280270,Reporter,3001
273338,85669,"Det. Williams",3002
273506,232829,Paul,3003
273583,151052,Simon,3004
273839,312934,"Harry 'Sugar Lips' Shapiro",3005
273930,33923,Leper,3006
273930,271095,Imam,3007
273956,307913,Jerry/Daphne,3008
274098,17760,"Navy Officer on Dick Cavett S",3009
274121,290070,"Black marketeer",3010
274219,12937,"Salieri's Servant",3011
274260,270971,"Rng announcer (second Robinso",3012
274272,117874,Himself,3013
274282,210511,Doctor,3014
274476,17676,"Juan Gimenez",3015
274645,163485,"Nick (bartender at Martini's)",3016
274733,86274,Uli,3017
275102,302696,"Male tango dancer",3018
275103,86274,Guard,3019
275255,216964,"Sheriff Couler",3020
275296,18960,"Sgt. Le Fevre (Redux version ",3021
275387,287782,"Sumo Lab Assistant",3022
275520,86274,Businessman,3023
275614,302696,"Audience member",3024
275713,112290,"Angel Face",3025
275713,276085,"Harry Goldfarb",3026
275762,316323,"Boy with balloon",3027
276174,17760,"Actor in Rehearsal",3028
276174,204163,"Television Actor #1",3029
276250,89147,"Phone Cop",3030
276310,141544,Bosko,3031
276325,319516,"Baby Kahuna",3032
276574,375706,Jim,3033
276576,290070,"Wilek Chilowicz",3034
276604,14110,Viper,3035
276655,302696,"Bert (cowboy knocked out in b",3036
276707,54726,"Leo Schnauzer",3037
276902,56044,"Haggling Arab Monkey Seller",3038
276920,30959,"Young Bruce Wayne",3039
276931,218346,"Radio Announcer",3040
276934,26844,"High-School Band Audition Jud",3041
277042,129185,"Assassin #2",3042
277813,141544,"Captain Jackson",3043
277943,241141,"Cemetery caretaker",3044
279222,267038,"Young Butch",3045
279227,313059,"Lardass Hogan",3046
279350,131240,"Amputation case",3047
279718,287719,"Polar Bear",3048
279788,253440,"The Boy, Elisabeth's Son",3049
279903,328277,"Cyberdyne tech",3050
279905,312934,POW,3051
279923,198435,Bauernfaenger,3052
280052,204163,"Shakespearean Actor",3053
280240,131780,"Henry Hill",3054
280251,131780,"Frankie the Wop",3055
280266,186431,"Securtiy Guard",3056
280277,159172,G-Man,3057
280303,30959,"",3058
280330,342384,"Patient at Gate",3059
280442,230151,"Tommy Pellegrino",3060
280540,131780,"Paul #3",3061
280671,313478,"Wes Janson",3062
280716,241141,"Macrò",3063
280735,104338,"Young Bully",3064
280847,109590,Milkman,3065
280984,176711,"Johnny Mo",3066
281221,319181,Himself,3067
281243,112290,"Banquet Speaker",3068
281578,97765,"",3069
281578,235062,Extra,3070
281591,26352,Heep,3071
281591,26844,"Dr. Emmett Brown",3072
281591,241347,Taber,3073
281627,153985,"Al Frazier",3074
281857,163288,"Bus passenger",3075
281871,270971,Beansy,3076
281967,54726,Hackman,3077
281967,141544,"Richard Torena",3078
282120,319516,Alex,3079
282126,319516,Alex,3080
282155,235062,"Judge Anson B. Flynn",3081
282170,1711,"Dr. Frank Poole",3082
282399,221130,"Chief clerk",3083
282412,182955,"Photographer at Hollywood Sta",3084
282412,291698,Policeman,3085
282490,235676,Reporter,3086
282559,289558,"Frank Lopez",3087
282579,131780,"Henry's '70s Crew",3088
282627,198435,"",3089
282845,109093,"Man in Hallway",3090
282874,230151,"Willie Stein",3091
282965,276085,"Party Animal",3092
283127,11440,"Medic Orderly",3093
283127,144861,Sam,3094
283161,324371,"Gen Corp. Guard",3095
283310,26352,"Diaper Truck Driver",3096
283375,117874,"Red Headed Boy",3097
283403,26352,"Habitat Guard",3098
283413,33923,Drusus,3099
283513,289109,"Higgins Boat Coxswain",3100
283647,198435,"Police Commissioner Groeber",3101
283647,212097,Josaphat,3102
283663,46169,Madbaker/Flagman,3103
283909,62076,"Lt. Lou Escobar",3104
283927,121538,"T.H.E. Rock",3105
284121,289109,"War Department Lieutenant",3106
284153,324371,"Plane Crash Investigator",3107
284336,270971,"Cornerman #2 (Cerdan fight)",3108
284337,112290,"Bruised Bar Patron #2",3109
284391,56044,"Guillermo Ugarte",3110
284391,198435,"Hans Beckert",3111
284628,18960,Soldier,3112
284638,270971,"Referee (Fox fight)",3113
284721,121538,Marine,3114
284742,176711,Trucker,3115
284866,328277,Kid,3116
285021,232275,"Jim Benton",3117
285138,1711,Ape,3118
285143,280270,"Club Fighter",3119
285266,310141,Zone,3120
285267,131780,"Morris 'Morrie' Kessler",3121
285275,216964,Worker,3122
285312,177138,"Tit Bits reporter.",3123
285408,121538,Marine,3124
285433,37057,"Don Price (Age 12)",3125
285440,153985,"James Wilson",3126
285561,131780,"Hijacked Driver",3127
285704,256632,Jacoby,3128
285814,290070,"Brinnlitz priest",3129
285815,290070,"Auschwitz guard",3130
285960,232275,"",3131
286106,216964,"Juvenile officer",3132
286319,280803,"Bit part",3133
286408,117874,"Kick Off Return Player",3134
286409,11440,Kantorek,3135
286533,56304,"Bar-tend Joe",3136
286598,290070,"Herman Toffel",3137
286886,218415,"Additional Voice",3138
287069,313479,Ewok,3139
287363,86282,"King's Guard #1",3140
287441,90772,"Sean Smith",3141
287724,33848,"Agent Moreen",3142
287805,97765,"",3143
287825,70404,Jabo,3144
287833,290070,"Nightclub maitre d'",3145
287910,313059,"Ray Brower",3146
288254,224842,"FBI Agent Birden",3147
288301,328277,Attendant,3148
288329,319516,"Mr. K",3149
288354,109093,"Norm Gunderson",3150
288358,15936,"Det. Sgt. James Durgo",3151
288358,235062,"Charley (Chicago policeman)",3152
288445,131665,"Barbershop Quartet #3",3153
288493,235676,Photographer,3154
288605,13978,Lawrence,3155
288605,150629,Thomas,3156
288617,33923,Lublon,3157
288671,131665,"Carmine Scarpaglia",3158
289035,12937,"Czechoslovakian actor",3159
289926,120528,"Mr. O'Mara",3160
289959,337307,"Dr. Lawrence",3161
290014,56304,"Wiseguy Jerry",3162
290014,131780,Ronnie,3163
290043,337830,"Flat Buyer",3164
290118,144861,"Frank Miller",3165
290121,163485,"House owner",3166
290177,230151,"Herb Thackeray",3167
290198,319516,"Hologram Guard",3168
290341,46169,"Robert the Bruce",3169
290497,289558,Interviewer,3170
290654,17676,"Michael Dominguez",3171
290732,289109,"Soldier on the Beach",3172
290784,291698,"Gluttony Victim",3173
290788,64729,Man,3174
290834,64729,Prompter,3175
290848,112290,"Passenger Clutching Armrest",3176
290885,163485,"",3177
290939,291698,"Victor (Sin of Sloth)",3178
290958,1711,Ape,3179
290968,169942,"Judge Kenneth Norris",3180
291037,89147,Doctor,3181
291110,224842,"John O'Shea",3182
291140,193253,Winston,3183
291178,190166,"Another Official Stoners Help",3184
291351,91758,"Walter Neff",3185
291368,186439,"Michael George Hartley",3186
291398,26352,Dan,3187
291403,240922,"Johnny's Banker",3188
291473,216964,"J. Widdecombe Billows",3189
291494,31274,"District Manager Zete",3190
291501,250612,"Gen. Paul Mireau",3191
291564,109093,"Jerry Lundegaard",3192
291564,200521,"Quiz Kid Donnie Smith",3193
291565,56304,Detective,3194
291773,302150,"Etiophian Vendor",3195
292028,176711,Budd,3196
292028,276217,"Mr. Blonde/Vic Vega",3197
292028,302329,Bob,3198
292321,150629,"",3199
292390,30431,"The Chevalier de Balibari (Ba",3200
292424,134672,"'Jeopardy!' viewer",3201
292656,270971,"Fighting soldier (Reeves figh",3202
292656,326155,"Secret Service Photographer",3203
292774,91758,Man,3204
292815,112290,"Group Leader",3205
292815,187908,Madison,3206
292839,313478,"Imperial Officer (Lt. Cabbel)",3207
293092,12937,Cardinal,3208
293144,182955,"Police Chief",3209
293149,270971,"Tony Janiro",3210
293184,273543,Policeman,3211
293187,2136,"Harry Jacobson",3212
293339,187908,"Man Ray",3213
293492,56304,"Cop in Restaurant",3214
293860,123572,"Traveller on Train Roof",3215
294201,270971,"Reporter at Jake's house",3216
294221,270971,Bodyguard,3217
294257,216964,Waiter,3218
294273,89147,"Maria's Boyfriend",3219
294318,313478,"Zev Senesca (Rogue Two)",3220
