id,first_name,last_name,gender
273583,Tyron,Leitso,M
273839,Harvey,Lembeck,M
273930,Tutte,Lemkow,M
273956,Jack,Lemmon,M
274098,Mark,Lenard,M
274121,Jacek,Lenczowski,M
274219,Philip,Lenkowsky,M
274260,Jimmy,"Lennon Sr.",M
274272,John,Lennon,M
274282,"Thomas (III)",Lennon,M
274476,"Carlos (II)",Leon,M
274645,Sheldon,Leonard,M
274733,Al,Leong,M
275102,Diki,Lerner,M
275103,Fred,Lerner,M
275255,Edward,LeSaint,M
275296,Yvon,LeSeaux,M
275387,Ed,Leslie,M
275520,Robert,Lesser,M
275614,"William (II)",Lester,M
275713,Jared,Leto,M
275762,Louis,Lettieri,M
276174,Charles,Levin,M
276250,Floyd,Levine,M
276310,Ted,Levine,M
276325,"Connor Christopher",Levins,M
276574,Shawn,Levy,M
276576,"Shmulik (I)",Levy,M
276604,James,Lew,M
276655,Bill,Lewin,M
276707,"Al (III)",Lewis,M
276902,"George J.",Lewis,M
276920,Gus,Lewis,M
276931,"Herschell Gordon",Lewis,M
276934,Huey,Lewis,M
277042,"Mark (VIII)",Lewis,M
277813,Brian,Libby,M
277943,Marty,Licata,M
279222,Chandler,Lindauer,M
279227,Andy,Lindberg,M
279350,Eric,Linden,M
279718,Gene,Lindsey,M
279788,"Jörgen","Lindström",M
279903,Van,Ling,M
279905,Wesley,Ling,M
279923,Theo,Lingen,M
280052,Mark,Linn-Baker,M
280240,Ray,Liotta,M
280251,Tony,Lip,M
280266,Dan,Lipe,M
280277,Eugene,Lipinski,M
280303,Jeff,Lipman,M
280330,Louis,Lippa,M
280442,"Michael (I)",Lipton,M
280540,Gaetano,Lisi,M
280671,Ian,Liston,M
280716,Massimo,Liti,M
280735,Paul,Litowsky,M
280847,Ralf,Little,M
280984,"Chia Hui",Liu,M
281221,Jay,Livingston,M
281243,"Tyrone R.",Livingston,M
281578,"Bill (I)",Lloyd,M
281591,"Christopher (I)",Lloyd,M
281627,"George (I)",Lloyd,M
281857,Marvin,Loback,M
281871,"Thomas Beansy",Lobasso,M
281967,Tone,Loc,M
282120,Joshua,Lockhart,M
282126,Maxwell,Lockhart,M
282155,Alexander,Lockwood,M
282170,Gary,Lockwood,M
282399,Arthur,Loft,M
282412,Lennie,Loftin,M
282490,"James (I)",Logan,M
282559,Robert,Loggia,M
282579,Gaetano,LoGiudice,M
282627,Sigurd,Lohde,M
282845,"David S.",Lomax,M
282874,Michael,Lombard,M
282965,Ross,Lombardo,M
283127,Tom,London,M
283161,Tor,Loney,M
283310,"Michael R. (I)",Long,M
283375,Tyler,Long,M
283403,"Daniel Coulter",Longcope,M
283413,Terence,Longdon,M
283513,Ronald,Longridge,M
283647,Theodor,Loos,M
283663,Dean,Lopata,M
283909,Perry,Lopez,M
283927,Sal,Lopez,M
284121,Eric,Loren,M
284153,Thaddeus,Lorentz,M
284336,"Robert B.",Loring,M
284337,"Scotch Ellis",Loring,M
284391,"Peter (I)",Lorre,M
284628,"Evan A.",Lottman,M
284638,Jack,Lotz,M
284721,Nigel,Lough,M
284742,Jonathan,Loughran,M
284866,Jared,Lounsbery,M
285021,"Bruce (I)",Love,M
285138,Mike,Lovell,M
285143,Pedro,Lovell,M
285266,Chris,Low,M
285267,"Chuck (I)",Low,M
285275,Jack,Low,M
285312,Arthur,Lowe,M
285408,"Terry (I)",Lowe,M
285433,"John (II)",Lowell,M
285440,"Robert (I)",Lowell,M
285561,Thomas,Lowry,M
285704,Vince,Lozano,M
285814,"Edward Linde",Lubaszenko,M
285815,Olaf,Lubaszenko,M
285960,"Bob (II)",Lucas,M
286106,Wilfred,Lucas,M
286319,Mario,Lucinni,M
286408,Bruce,Lucvia,M
286409,Arnold,Lucy,M
286533,"Walt G.",Ludwig,M
286598,Krzysztof,Luft,M
286886,Noah,Luke,M
287069,John,Lummiss,M
287363,"Richard (I)",Lundin,M
287441,Gary,Lundy,M
287724,Bruce,Lurie,M
287805,Deke,Lussier,M
287825,Robert,Luster,M
287833,Branko,Lustig,M
287910,Kent,Lutrell,M
288254,Will,Lyman,M
288301,"Colin Patrick",Lynch,M
288329,"Gus (I)",Lynch,M
288354,"John Carroll",Lynch,M
288358,Ken,Lynch,M
288445,Rob,Lynds,M
288493,George,Lynn,M
288605,"Antonio David",Lyons,M
288617,Cliff,Lyons,M
288671,Rob,Lyons,M
289035,"Jirí","Lír",M
289926,Marc,Macaulay,M
289959,Crawford,MacCallum,M
290014,Ronald,Maccone,M
290043,"Andrew (I)",Macdonald,M
290118,"Ian (I)",MacDonald,M
290121,"J. Farrell",MacDonald,M
290177,Pirie,MacDonald,M
290198,Shawn,MacDonald,M
290341,Angus,Macfadyen,M
290497,Mario,Machado,M
290654,Antonio,Macia,M
290732,Laird,Macintosh,M
290784,"Bob (I)",Mack,M
290788,Buck,Mack,M
290834,"James T.",Mack,M
290848,"Kevin Scott",Mack,M
290885,Wilbur,Mack,M
290939,"Michael Reid",MacKay,M
290958,Scott,MacKee,M
290968,Kenneth,MacKenna,M
291037,"Philip Charles",MacKenzie,M
291110,Andrew,Mackin,M
291140,Steven,Mackintosh,M
291178,Andrew,MacLachlan,M
291351,Fred,MacMurray,M
291368,Ian,MacNaughton,M
291398,Peter,MacNicol,M
291403,Barry,Macollum,M
291473,Murdock,MacQuarrie,M
291494,Michael,MacRae,M
291501,George,Macready,M
291564,"William H.",Macy,M
291565,Csaba,Maczala,M
291773,Pierre,Madengar,M
292028,"Michael (I)",Madsen,M
292321,Mothusi,Magano,M
292390,"Patrick (I)",Magee,M
292424,Samuel,Mages,M
292656,Victor,Magnotta,M
292774,George,Magrill,M
292815,George,Maguire,M
292839,Oliver,Maguire,M
293092,Zdenek,Mahler,M
293144,"John (I)",Mahon,M
293149,"Kevin (I)",Mahon,M
293184,"Mike (I)",Mahoney,M
293187,Pat,Mahoney,M
293339,David,Maier,M
293492,"Mike (I)",Maines,M
293860,Moti,Makan,M
294201,Allan,Malamud,M
294221,Joe,Malanga,M
294257,Fred,Malatesta,M
294273,"Chu Chu",Malave,M
294318,Christopher,Malcolm,M
294365,Karl,Malden,M
294393,Jesus,Maldonado,M
294587,Stan,Malicay,M
294593,Keram,"Malicki-Sánchez",M
294646,Kevork,Malikyan,M
294814,Miles,Malleson,M
295151,"Kevin (II)",Maloney,M
295164,"Peter (I)",Maloney,M
295218,George,Malpas,M
295552,Bernardo,Manalili,M
295594,John,Manca,M
295798,"Peter (I)",Mandell,M
296052,Kevin,Mangan,M
296240,Ethan,Maniquis,M
296292,"Herman J.",Mankiewicz,M
296405,"Danny (I)",Mann,M
296451,"Hank (I)",Mann,M
296785,Tom,Mannion,M
296945,Carter,Mansbach,M
297013,Wilhelm,Manske,M
297100,Michael,Mantas,M
297120,Joe,Mantell,M
297321,Joe,Manz,M
297473,William,Mapother,M
297484,Jefferson,Mappin,M
297781,Lou,Marcelle,M
297912,Laurence,Marchant,M
298233,Nick,Marcq,M
298236,Danny,Marcu,M
298265,"Bill (I)",Marcus,M
298314,Stephen,Marcus,M
298354,Henry,Marder,M
298356,Jordan,Marder,M
298488,Harald,Maresch,M
298513,Dwight,Marfield,M
298555,Noah,Margetts,M
298595,Bill,Margolin,M
298615,Mark,Margolis,M
298874,Jason,Marin,M
299064,Luis,Marino,M
299076,Nicholas,Marino,M
299186,Howard,Marion-Crawford,M
299322,"Michael (I)",Mark,M
299406,Alan,Markfield,M
299415,David,Markham,M
299447,Ted,Markland,M
299832,Frank,Marlowe,M
299837,Hugh,Marlowe,M
299875,Joe,Marmo,M
299922,Akaji,Maro,M
299932,Bob,Maroff,M
300034,Christian,Marquand,M
300038,Richard,Marquand,M
300249,Luigi,Marra,M
300336,"John (I)",Marriott,M
300497,"Charles (I)",Marsh,M
300559,"Tiger Joe",Marsh,M
300567,Walter,Marsh,M
300568,"William (I)",Marsh,M
300649,E.G.,Marshall,M
300662,"Frank (I)",Marshall,M
300682,"Glenn Leigh",Marshall,M
300824,"Tom (III)",Marshall,M
300898,Maurey,Marston,M
300966,Ray,Martel,M
301282,"Christian (I)",Martin,M
301302,"D'Urville",Martin,M
301307,"Dan (II)",Martin,M
301339,Devon,Martin,M
301554,"John Benjamin",Martin,M
301632,Mardik,Martin,M
301737,"Ralph P.",Martin,M
301818,Strother,Martin,M
302044,Christopher,Martinez,M
302063,Derek,Martinez,M
302275,Max,Martini,M
302509,Jackie,Martling,M
302928,Claudio,"Martínez",M
303022,"Luis Alberto (III)","Martínez",M
303039,Mauricio,"Martínez",M
303318,Rick,Marzan,M
303335,Joey,Marzella,M
303490,Ron,Masak,M
303875,Don,Mason,M
303906,"James (I)",Mason,M
304011,"Tom (I)",Mason,M
304070,Mike,Massa,M
304145,Michael,Massee,M
304212,Walter,Massey,M
304399,Grant,Masters,M
304437,Christopher,Masterson,M
304444,Owen,Masterson,M
304458,Chas,Mastin,M
304548,David,Masuda,M
304836,Mark,Matheisen,M
305232,Norman,Matlock,M
305413,Nobu,Matsuhisa,M
305423,Norio,Matsui,M
305705,Al,Matthews,M
305903,"Artus Maria",Matthiessen,M
305970,Michael,Mattison,M
306062,Vili,Matula,M
306362,"Michael (I)",Maurer,M
306422,Tim,Maurice-Jones,M
306428,Tami,Mauriello,M
306623,James,Mawhinney,M
306670,Paul,Maxey,M
306749,Edwin,Maxwell,M
306790,"Paul (I)",Maxwell,M
306809,"Tom Charles",Maxwell,M
307000,Chris,Maybach,M
307166,Richard,Mayes,M
307200,"Peter (II)",Mayhew,M
307206,Chris,Mayka,M
307225,Brian,Maynard,M
307261,Ferdy,Mayne,M
307502,Bill,Mazer,M
307621,Mike,Mazurki,M
307755,Nick,Mazzola,M
307780,Sal,Mazzotta,M
307892,Scott,McAfee,M
308018,George,McArthur,M
308053,Eddie,McAuliffe,M
308144,Major,McBride,M
308246,Fred,McCaffrey,M
308320,"Tom (II)",McCall,M
308323,William,McCall,M
308329,Holt,McCallany,M
308334,James,McCallion,M
308419,"John (II)",McCann,M
308458,Frank,McCardle,M
308556,"John (I)",McCarthy,M
308791,"William (I)",McClain,M
308846,Michael,McCleery,M
309010,"Marc (I)",McClure,M
309053,Rudolph,McColam,M
309146,David,McConnell,M
309291,Bret,McCormick,M
309438,Matt,McCoy,M
309508,"Joel (I)",McCrary,M
309674,Philo,McCullough,M
309748,Bill,McCutcheon,M
309794,Sam,McDaniel,M
309900,Ian,McDiarmid,M
309941,"Christopher (I)",McDonald,M
309966,"Edward (I)",McDonald,M
309970,Francis,McDonald,M
310003,"Jason (IV)",McDonald,M
310030,"Mac (I)",McDonald,M
310084,"Tom (I)",McDonald,M
310180,Martin,McDougall,M
310186,Todd,McDougall,M
310193,Roddy,McDowall,M
310252,David,McElhatton,M
310362,Hamish,McEwan,M
310435,Michael,McFall,M
310474,"Colin (I)",McFarlane,M
310562,Nicholas,McGaughey,M
310582,Stanley,McGeagh,M
310593,Bobby,McGee,M
310617,"Jack (I)",McGee,M
310635,Morgan,McGee,M
310765,"John C.",McGinley,M
310769,Sean,McGinley,M
310787,"Jack (I)",McGinnis,M
310837,Mike,McGlone,M
310868,Patrick,McGoohan,M
310883,Barry,McGovern,M
310903,"Michael (I)",McGovern,M
310971,"Tom (IV)",McGowan,M
311122,Ewan,McGregor,M
311163,Matthew,McGrory,M
311262,"Jason (I)",McGuire,M
311290,"Paul (I)",McGuire,M
311304,Victor,McGuire,M
311413,Matt,McHugh,M
311444,"James Terry",McIlvain,M
311502,"John (I)",McIntire,M
311514,"Bill (I)",McIntosh,M
311564,"Ian (I)",McIntyre,M
311604,Paul,McIsaac,M
311663,"David (II)",McKay,M
311680,George,McKay,M
311736,Sterling,McKay,M
311800,Lafe,McKee,M
311807,Monty,McKee,M
311882,Bernard,McKenna,M
311903,Joseph,McKenna,M
311939,Travis,McKenna,M
311988,Jack,McKenzie,M
312050,Charles,McKeown,M
312094,Kevin,McKidd,M
312149,Scott,McKinley,M
312208,Tobias,McKinney,M
312218,Danny,McKinnon,M
312297,Jim,McKrell,M
312312,Rod,McLachlan,M
312387,Gary,McLarty,M
312495,Charles,McLawhorn,M
312511,Bill,McLean,M
312567,Lenny,McLean,M
312570,"Mark (II)",McLean,M
312578,"Paul (II)",McLean,M
312594,Warren,McLean,M
312622,Eric,McLendon,M
312695,John,McLiam,M
312723,Marshall,McLuhan,M
312747,"David (I)",McMahon,M
312773,Liam,McMahon,M
312787,Tony,McMahon,M
312806,"Don (I)",McManus,M
312894,Kenneth,McMillan,M
312992,Richard,McMurray,M
312995,Sam,McMurray,M
313052,Edward,McNally,M
313062,"Kevin (I)",McNally,M
313113,James,McNamara,M
313126,"Pat (I)",McNamara,M
313130,"Richard (III)",McNamara,M
313187,Howard,McNear,M
313236,Timothy,McNeil,M
313290,Peter,McNicholl,M
313292,"Don Riozz",McNichols,M
313316,Philip,McNiven,M
313440,Seamus,McQuade,M
313453,Stuart,McQuarrie,M
313479,Ron,McQueen,M
313506,Alan,McRae,M
313519,Hilton,McRae,M
313583,Gerard,McSorley,M
313663,Patrick,McVey,M
313702,Mark,McWhorter,M
313870,Tim,Meadows,M
313886,Charles,Meakin,M
313969,Dean,Measor,M
314043,Herman,Meckler,M
314148,Paul,Mederow,M
314299,"Roberto (I)",Medina,M
314369,Juan,Medrano,M
314491,"George (I)",Meeker,M
314498,Ralph,Meeker,M
314608,John,Megna,M
314744,Hansu,Mehta,M
314834,Shane,Meier,M
314922,David,Meinke,M
314986,Mark,Meismer,M
315374,Guillermo,Melgarejo,M
315469,Joseph,Melito,M
315591,Jay,Mello,M
315749,Christopher,Meloni,M
315871,Murray,Melvin,M
315929,George,Memmoli,M
316067,"Bob (I)",Mendelsohn,M
316207,Richard,Mendez,M
316251,Charles,Mendl,M
316306,Arthur,Mendoza,M
316559,Adolphe,Menjou,M
317005,"Louis (I)",Mercier,M
317009,Matt,Mercier,M
317079,Burgess,Meredith,M
317080,"Charles (I)",Meredith,M
317476,Gary,Merrill,M
317493,Peter,Merrill,M
317805,Paul,Meshejian,M
317829,Jim,Meskimen,M
317999,Eric,Messiter,M
318310,Jim,Metzler,M
318477,Emile,Meyer,M
318493,"Gary (I)",Meyer,M
318503,"Hans (I)",Meyer,M
318621,Torben,Meyer,M
318673,"Eric (II)",Meyers,M
318686,Henry,Meyers,M
319528,Zumel,Michel,M
319779,Frank,Middlemass,M
319780,Robert,Middlemass,M
319786,Brett,Middleton,M
319868,Hikaru,Midorikawa,M
320001,"Toshirô",Mifune,M
320020,John,Mighton,M
320129,Nigel,Miguel,M
320363,Ladislav,Mikes,M
320545,Joseph,Miksovsky,M
320561,Janoslav,Mikulin,M
320614,George,Milan,M
320624,Zack,Milan,M
320676,Tom,Milanovich,M
320733,Arnon,Milchan,M
320847,Marc,Miles,M
320858,"Peter (III)",Miles,M
320883,Will,Miles,M
320929,Kim,Milford,M
321051,John,Miljan,M
321109,Victor,Millan,M
321112,Ray,Milland,M
321383,"Dick (I)",Miller,M
321407,Dutch,Miller,M
321439,"Frank (I)",Miller,M
321468,"George (VII)",Miller,M
321503,"Harold (I)",Miller,M
321520,"Henry (IV)",Miller,M
321529,"Hugh (II)",Miller,M
321601,"John 'Skins'",Miller,M
321631,"Jonny Lee",Miller,M
321660,"Ken (I)",Miller,M
321684,"Larry (I)",Miller,M
321731,"Matt (II)",Miller,M
321742,"Matthew D.",Miller,M
321834,Pip,Miller,M
321916,"Scott (IX)",Miller,M
321959,"Terry (I)",Miller,M
321975,"Todd (IV)",Miller,M
322055,Carl,Milletaire,M
322077,"James (I)",Millican,M
322108,Spike,Milligan,M
322263,"Gary Landon",Mills,M
322284,Jed,Mills,M
322297,"John (I)",Mills,M
322330,Mort,Mills,M
322448,"David (I)",Milner,M
322454,Martin,Milner,M
322649,Russell,Milton,M
322746,"Mina E.",Mina,M
322788,Ralph,Minard,M
323090,Bill,Minkin,M
323110,Sean,Minmagh,M
323111,Tony,Minmagh,M
323143,Byron,Minns,M
323172,Jerry,Minor,M
323185,Alex,Minotis,M
323403,Evan,Mirand,M
323441,Evan,Miranda,M
323759,Albert,Misak,M
323856,Sudhanshu,Mishra,M
324075,"Billy J.",Mitchell,M
324083,"Bruce (I)",Mitchell,M
324092,"Cameron (I)",Mitchell,M
324102,Chip,Mitchell,M
324116,"Colin (I)",Mitchell,M
324174,"Frank Billy",Mitchell,M
324190,"Grant (I)",Mitchell,M
324200,"Howard M.",Mitchell,M
324205,Irving,Mitchell,M
324304,Millard,Mitchell,M
324391,"Thomas (I)",Mitchell,M
324432,John,Mitchum,M
324511,Tiberio,Mitri,M
324600,Rabindranath,Mitter,M
324738,Seiji,Miyaguchi,M
325096,Noah,Moazezi,M
325195,Cecileo,Moctezuma,M
325263,Matthew,Modine,M
325272,Elmer,Modling,M
325346,"Ralf (I)",Moeller,M
325622,Pankaj,Mohan,M
325724,Zia,Mohyeddin,M
325966,Casper,Molee,M
326036,"Alfred (I)",Molina,M
326160,Joe,Molinaro,M
326518,Dan,Monahan,M
326519,"Dave (I)",Monahan,M
326756,Luigi,Moneta,M
326771,Mike,Monetti,M
327198,Maurice,Montabre,M
327811,Elliott,Montgomery,M
327860,Ralph,Montgomery,M
327885,Chris,Month,M
328196,"Ralph (I)",Moody,M
328310,Mark,Mooney,M
328405,Bennie,Moore,M
328446,"Charles R.",Moore,M
328569,Ira,Moore,M
328592,"Jeffrey C.",Moore,M
328638,"Jonathan (I)",Moore,M
328714,"Michael (III)",Moore,M
328933,Bert,Moorhouse,M
329160,"Joseph A.",Morale,M
329300,Santos,Morales,M
329341,"Ed (II)",Moran,M
329348,"Frank (I)",Moran,M
329360,"Jackie (I)",Moran,M
329392,"Michael P.",Moran,M
329399,Nick,Moran,M
329786,David,Moreland,M
329794,"André",Morell,M
329878,"Antonio (I)",Moreno,M
329921,"Francisco (II)",Moreno,M
329970,"José Elías (I)",Moreno,M
330186,Tony,Morey,M
330264,"Carlos M.",Morgan,M
330342,"Gene (I)",Morgan,M
330357,Harry,Morgan,M
330462,Read,Morgan,M
330523,"Trevor (I)",Morgan,M
330682,P.H.,Moriarty,M
330701,Barna,Moricz,M
330737,"Alberto (I)",Morin,M
330816,Julio,Moriones,M
330833,Yoshiyuki,Morishita,M
330864,Pat,Morita,M
330937,David,Morley,M
330947,Jay,Morley,M
331001,Luis,Moro,M
331023,Mike,Moroff,M
331176,Adrian,Morris,M
331295,Garrett,Morris,M
331361,"John (III)",Morris,M
331423,"Michael (VII)",Morris,M
331455,"Philip (I)",Morris,M
331485,"Roland (I)",Morris,M
331517,"Thomas (I)",Morris,M
331537,"Wayne (I)",Morris,M
331632,"John (I)",Morrison,M
331636,"John (VIII)",Morrison,M
331852,"David (I)",Morse,M
331881,"Robin (I)",Morse,M
332032,Clive,Morton,M
332067,"Jack (III)",Morton,M
332068,"James C.",Morton,M
332070,Joe,Morton,M
332071,"John (I)",Morton,M
332094,Phil,Morton,M
332422,Mark,Moses,M
332679,"Larry (III)",Moss,M
332786,Murray,Moston,M
332787,Leo,Mostovoy,M
332927,Russell,Mott,M
333024,Paul,Mougey,M
333488,"Paul (I)",Moyer,M
333558,Aldo,Mozele,M
333618,Sam,Mraovich,M
333720,David,Mucci,M
333938,"Eddie Mustafa",Muhammad,M
334065,"Junichirô",Mukai,M
334231,William,Mulcahy,M
334271,Gary,"Mule Deer",M
334326,Ross,Mulholland,M
334361,Richard,Mullally,M
334370,Peter,Mullan,M
334730,Danny,Mummert,M
334733,Fabrizio,Mummolo,M
334806,Coati,Mundi,M
334912,Jonathan,Munk,M
335012,Lochlyn,Munro,M
335197,Fuyuki,Murakami,M
335368,Bill,Murdoch,M
335431,Dennis,Muren,M
335564,Alec,Murphy,M
335617,Cillian,Murphy,M
335661,"Edward D.",Murphy,M
335688,"Gerard (I)",Murphy,M
335689,"Gerard (II)",Murphy,M
335791,"Martin (I)",Murphy,M
335798,"Michael (I)",Murphy,M
335896,"Thomas (I)",Murphy,M
335955,"Bill (I)",Murray,M
335995,"David (II)",Murray,M
336031,Forbes,Murray,M
336099,"K. Gordon",Murray,M
336108,"Lee (I)",Murray,M
336172,Rodrigo,Murray,M
336198,Tad,Murray,M
336279,John,Murtagh,M
336379,Mike,Muscat,M
336396,Clarence,Muse,M
336735,Floyd,Mutrux,M
336889,"Gustavo (I)","Muñoz",M
337051,Harry,Myers,M
337591,"José Carlos","Méndez",M
337817,"Júlio","Mújica",M
338366,"Larry E.",Nadler,M
338460,Tomoo,Nagai,M
338461,Toru,Nagai,M
338506,Ryo,Nagasawa,M
338797,Ajay,Naidu,M
338870,Laurence,Naismith,M
338957,Tatsuya,Nakadai,M
339121,Nobuo,Nakamura,M
339234,Frank,Nakashima,M
339266,"Ichirô",Nakaya,M
339368,Vojtech,Nalezenec,M
339690,Markus,Napier,M
339941,Rob,Narke,M
340358,Alok,Nath,M
340369,Rajeshwar,Nath,M
340423,Louis,Natheaux,M
340481,Junpei,Natsuki,M
340483,Yosuke,Natsuki,M
340941,Jason,Naylor,M
340944,John,Naylor,M
340962,Harsh,Nayyar,M
341480,Liam,Neeson,M
341539,Howard,Negley,M
341616,Taylor,Negron,M
341647,Harry,Nehring,M
341670,David,Neidorf,M
341732,Steve,Neill,M
341902,H.,Nellman,M
341916,"Adam (I)",Nelson,M
341942,"Bill (II)",Nelson,M
341967,"Bruce (I)",Nelson,M
341971,"C. Andrew",Nelson,M
341985,"Christopher Allen",Nelson,M
341991,Clifford,Nelson,M
342005,Daniel,Nelson,M
342037,"Ed (I)",Nelson,M
342248,"Sandy (II)",Nelson,M
342623,Al,Nesor,M
342634,John,Ness,M
342694,Eddie,Nestor,M
342807,"Hadrian Maria",Netto,M
342898,Ingo,Neuhaus,M
342903,Richard,Neuhaus,M
342959,"Günter",Neumann,M
343201,"Dr. Robert",Nevin,M
343236,Giles,New,M
343299,Bodie,Newcomb,M
343324,"David (I)",Newell,M
343350,"William (I)",Newell,M
343511,"Paul (I)",Newman,M
343526,Roger,Newman,M
343557,"William (I)",Newman,M
343659,"Gary (I)",Newton,M
343676,"John Haymes",Newton,M
343713,Walter,Newton,M
343775,Jinpachi,Nezu,M
344279,"David (II)",Nicholls,M
344407,"Robert (V)",Nichols,M
344454,Jack,Nicholson,M
344471,"Ken (I)",Nicholson,M
344519,Grant,Nickalls,M
344532,Jochen,Nickel,M
344550,Nick,Nickelson,M
344759,David,Nicolle,M
344835,Bartek,Niebielski,M
344849,Benjamin,Niedens,M
345595,Filip,Nikolic,M
346047,Stuart,Nisbet,M
346128,"Kô",Nishimura,M
346146,Ryusuke,Nishio,M
346276,Alfred,Nittoli,M
346357,"Tommy (I)",Nix,M
346378,DeVaughn,Nixon,M
346393,Mojo,Nixon,M
346397,Richard,Nixon,M
346538,Desiderio,Nobile,M
346889,George,Noisom,M
346904,Georgie,Nokes,M
347068,Nick,Nolte,M
347093,"Ramon (I)",Nomar,M
347120,Mansai,Nomura,M
347218,Tom,Noonan,M
347575,Gerard,Norman,M
347730,Dean,Norris,M
347754,Lance,Norris,M
347850,Joseph,North,M
347908,Harry,Northup,M
347922,Alex,Norton,M
347943,"Edward (I)",Norton,M
347966,"Jim (I)",Norton,M
348031,Herbert,Norville,M
348487,Alex,Novinsky,M
348606,Pavel,"Nový",M
348627,Jerzy,Nowak,M
348735,Richard,Noyce,M
348747,Nicholas,Noyes,M
348838,Winston,Ntshona,M
348869,Paul,Nuckles,M
348952,Panchali,Null,M
349173,Fred,Nurney,M
349400,Carroll,Nye,M
349878,Paul,"O'Boyle",M
349915,Austin,"O'Brien",M
349925,"Brendan (II)","O'Brien",M
350069,Niall,"O'Brien",M
350071,"Pat (I)","O'Brien",M
350141,Trever,"O'Brien",M
350142,Vince,"O'Brien",M
350146,"William H.","O'Brien",M
350223,Arthur,"O'Connell",M
350247,"Jack (II)","O'Connell",M
350253,Jerry,"O'Connell",M
350366,Donald,"O'Connor",M
350370,"Frank (I)","O'Connor",M
350463,"Robert Emmett","O'Connor",M
350643,"Patrick (I)","O'Donnell",M
350675,Michael,"O'Donoghue",M
350685,Ryan,"O'Donohue",M
350705,Mike,"O'Dowd",M
350840,Daniel,"O'Haco",M
350841,Jeff,"O'Haco",M
350847,Shaun,"O'Hagan",M
350875,George,"O'Hanlon",M
350885,Chris,"O'Hara",M
350889,"David (I)","O'Hara",M
350936,Damian,"O'Hare",M
350963,Jim,"O'Heir",M
350997,Ed,"O'Keefe",M
351051,Michael,"O'Laskey II",M
351075,Jer,"O'Leary",M
351094,Thomas,"O'Leary",M
351143,"J. Pat","O'Malley",M
351264,Ryan,"O'Neal",M
351268,"Te'ron A.","O'Neal",M
351274,Stephen,"O'Neil Martin",M
351321,"Robert (I)","O'Neil",M
351331,Shawn,"O'Neil",M
351365,"Dennis (I)","O'Neill",M
351445,"Robert (I)","O'Neill",M
351491,James,"O'Rear",M
351565,Ed,"O'Ross",M
351585,"Joseph J.","O'Rourke",M
351681,Arthur,"O'Sullivan",M
351749,Harry,"O'Toole",M
351767,"Peter (I)","O'Toole",M
351835,Simon,Oakland,M
351956,Philip,Ober,M
352374,Fritz,Odemar,M
352400,Keith,Odett,M
352677,Rinsaku,Ogata,M
352704,Toranosuke,Ogawa,M
352707,Yasuzo,Ogawa,M
352861,Dal-su,Oh,M
352920,Fuminori,Ohashi,M
352931,Kenji,Ohba,M
353268,Bob,Okazaki,M
353270,Jiro,Okazaki,M
353310,Ryojiro,Oki,M
353312,"Shôji",Oki,M
353631,Richard,Oldfield,M
353656,Gary,Oldman,M
353744,"Nicholas R.",Oleson,M
354074,"Jason (I)",Oliver,M
354081,Jonathan,Oliver,M
354135,"Scott (I)",Oliver,M
354147,Ted,Oliver,M
354222,David,Olivier,M
354242,Laurence,Olivier,M
354272,Giustino,Olivieri,M
354407,"Edward James",Olmos,M
354422,Remington,Olmstead,M
354559,Merlin,Olsen,M
354562,Moroni,Olsen,M
354809,Matthew,Olver,M
354936,Afemo,Omilami,M
354975,Senkichi,Omura,M
355176,Peter,Onorati,M
355440,Jiri,Opsatko,M
355522,Jerry,Orbach,M
355734,Jack,Orend,M
355745,Brian,Orenstein,M
355915,Steve,Orlando,M
355958,Maciej,Orlos,M
356050,Robert,Ormsby,M
356226,Stanley,Orr,M
356260,Bob,Orrison,M
356263,George,Orrison,M
356278,Noon,Orsatti,M
356284,Leland,Orser,M
356394,Jimmy,Ortega,M
356562,Louis,Ortiz,M
356620,Jim,Ortlieb,M
